FID,SpawnID,SURV_TYP,SURV_ID,YEAR,DATE,TIME,DATETIME,SPAWN_ID,EST_MILES,MEAS_MILES,ASSOC_SCHL,TIDE_HT,TIDE_CMT,EST_BIOMS,DEP_RANGE,LOC_DESC,LOC_ACCUR,LOC_AC_DES,DISTRICT,SUBDIST,STAT_AR,STAT_AR_DE,H_MGT_AR,INDEX_AR,AIRCRAFT,ALTITUDE,SURVEYOR,SURV_HRS,WEATHER,COMMENTS,DEP_CAT,DEP_CAT_DE,SURV_CON,SURV_CON_D,AR_CON,AR_CON_DES,version,geometry
RN_KameshakSpawn.127,34,Aerial,1983.09,1983,1983-05-17T00:00:00,1035,1.98305E+11,1983.005,0,0.74,,3.4,,0,,Entrance to Bruin Bay,G,Generalized,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Beaver,NA,Schroeder,0,"Overcast, calm",,0,,0,,0,,0,"LINESTRING (-153.98450308371534 59.37045756959588, -153.9837803992478 59.37016249539942, -153.98190141963215 59.36920348647385, -153.98060058759054 59.368023130450695, -153.97973336622945 59.3663262964696, -153.97843253418787 59.364408033772115, -153.97727623903975 59.36263723315162, -153.97597540699815 59.36175179806718, -153.97467457495657 59.361382859939724)"
RN_KameshakSpawn.128,35,Aerial,1983.11,1983,1983-05-25T00:00:00,1020,1.98305E+11,1983.006,0,0.762,,-0.4,,0,,Contact Point,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 6,7; Bruin/Amakdedori,Beaver,2000,Schroeder,0,"Clear, sunny, vis excellent",Small amount of spawn.,0,,0,,0,,0,"LINESTRING (-153.94860893277297 59.356922871745404, -153.94667075695264 59.35871646568864, -153.94400576519962 59.36026259102735, -153.9407350935028 59.36205600787286, -153.93722214982844 59.363354629667754, -153.9334669341765 59.364220349826184, -153.93322466219894 59.36428218613226)"
RN_KameshakSpawn.129,36,Aerial,1983.12,1983,1983-06-02T00:00:00,1230,1.98306E+11,1983.007,0,1.266,,3.2,,0,,W side of entrance to Iniskin,G,Generalized,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin Bay,Beaver,NA,Schroeder,0,"Sunny w/ breeze, vis good",Some spawning.,0,,0,,0,,0,"LINESTRING (-153.4707180430782 59.64895468475744, -153.47207843772722 59.647380737569314, -153.4738275165617 59.64570833749791, -153.4747992270253 59.644035853779584, -153.47615962167433 59.64246167504293, -153.47849172678693 59.64069063539102, -153.4823785686413 59.639313095266296, -153.48684843677384 59.638132301430254, -153.49092962072098 59.637345082381295, -153.4946221204826 59.63685306106745)"
RN_KameshakSpawn.130,37,Aerial,1983.09,1983,1983-05-17T00:00:00,1015,1.98305E+11,1983.ES1,0,3.936,,4.4,,0,,Fortification to Tignagvik Pt,G,Generalized,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Beaver,NA,Schroeder,0,"Overcast, calm","Evidence of spawn, lots of bird activity, muddy waters make",0,,0,,0,,0,"LINESTRING (-153.7984673322921 59.419955908572334, -153.7926155844708 59.42107422266596, -153.78652001382363 59.422441000665096, -153.7777423920917 59.42455318502767, -153.77286593557398 59.42579558464334, -153.76920859318565 59.426292531677525, -153.76360066819024 59.4265410024492, -153.75750509754306 59.42691370517498, -153.75189717254767 59.4272864037827, -153.74702071602994 59.4275348672334, -153.74116896820865 59.428280246604146, -153.73312281495438 59.42939828477573, -153.72629577582956 59.43126159937163, -153.7226384334412 59.433249021474985, -153.7192249138788 59.43610573555868, -153.71532374866462 59.438465447266864, -153.71117876062453 59.44020407653645, -153.70776524106213 59.441321719435685, -153.70215731606675 59.44231514868515, -153.70020673345965 59.442563501423244)"
RN_KameshakSpawn.131,38,Aerial,1984.01,1984,1984-04-25T00:00:00,1000,1.98404E+11,1984.001,0,3.13,,9,,0,,Btw Akumwarvik & Douglas Rvr,G,Generalized,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,,NA,Kyle,0,"Sunny, clear and calm",,0,,0,,0,,0,"LINESTRING (-153.9676738854448 59.07216705487598, -153.9714912491257 59.072985985689094, -153.9810346583281 59.07429623421034, -153.99121429481062 59.07527888766446, -153.99853090853242 59.07658904835517, -154.01030111321532 59.07822667864305, -154.02048074969784 59.078881708801866, -154.02906981797997 59.07920921917643, -154.03797699990218 59.07920921917643, -154.04243059086326 59.078881708801866, -154.0491109773049 59.077407873301134, -154.05292834098591 59.07675281491271)"
RN_KameshakSpawn.132,39,Aerial,1984.01,1984,1984-04-25T00:00:00,1000,1.98404E+11,1984.002,0,0.951,,9,,0,,W end of Douglas Rvr Reef,G,Generalized,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,,NA,Kyle,0,"Sunny, clear and calm",,0,,0,,0,,0,"LINESTRING (-153.9714912491257 59.118978393816334, -153.9629021808436 59.11946908208281, -153.95717613532216 59.11881482949375, -153.95335877164123 59.118487698497994, -153.94954140796028 59.11799699612775, -153.94572404427936 59.11685199650605)"
RN_KameshakSpawn.133,40,Aerial,1984.01,1984,1984-04-25T00:00:00,1015,1.98404E+11,1984.003,0,2.182,,9.2,,0,,Inside McNeil Cove,G,Generalized,Kamishak,McNeil River Subdistrict,24950,McNeil River,Area 5,8; Chenik/Nordyke,,NA,Kyle,0,"Sunny, clear and calm",,0,,0,,0,,0,"LINESTRING (-154.26351957071802 59.13385946758568, -154.2619290025176 59.136148287767234, -154.25842975247673 59.138600424741234, -154.25333993423547 59.14039854651784, -154.24888634327436 59.14121584326922, -154.24093350227238 59.14236002582668, -154.23361688855059 59.14366761604398, -154.22725461574905 59.144321392356524, -154.22216479750776 59.14530203333067, -154.2167568656264 59.146936372303045, -154.2126213883054 59.14889747569847)"
RN_KameshakSpawn.134,41,Aerial,1984.01,1984,1984-04-25T00:00:00,1015,1.98404E+11,1984.004,0,1.574,,9.2,,0,,Inside Akjemguiga Cove,G,Generalized,Kamishak,Paint River Subdistrict,24952,Paint River,Area 5,8; Chenik/Nordyke,,NA,Kyle,0,"Sunny, clear and calm",,0,,0,,0,,0,"LINESTRING (-154.21230327466532 59.16703233690247, -154.21580252470616 59.16735900269007, -154.21930177474704 59.16719567018768, -154.22216479750776 59.166705667983585, -154.2243915929883 59.165562302108555, -154.2250278202685 59.164582243685, -154.22470970662837 59.163438806570994, -154.22280102478794 59.16180525843539, -154.2215285702276 59.16082509197523, -154.21802932018676 59.15984489733034, -154.21453007014586 59.159354789438424, -154.21230327466532 59.159354789438424, -154.21007647918478 59.159518159518655, -154.20763582622953 59.15921709096357, -154.20721345642409 59.158047800610845, -154.20657722914387 59.156087223414936)"
RN_KameshakSpawn.178,85,Aerial,1986.07,1986,1986-04-28T00:00:00,0,1986042800,1986.005,0,0.308,,0,Mid flood tide,0,,S of Kirschner Falls,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Beaver,NA,Kyle,0,Clear and calm,,0,,0,,0,,0,"LINESTRING (-153.92348465980282 59.40375522006752, -153.92864660719772 59.400158042298834)"
RN_KameshakSpawn.135,42,Aerial,1984.01,1984,1984-04-25T00:00:00,1015,1.98404E+11,1984.005,0,3.595,,9.2,,0,,Inside Amakdedulia Cove,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,,NA,Kyle,0,"Sunny, clear and calm",Lots of spawn,0,,0,,0,,0,"LINESTRING (-154.12512741273815 59.20090396247363, -154.12553459819748 59.199755217058765, -154.1261453763864 59.19860643287072, -154.12655256184573 59.197666489694875, -154.12757052549398 59.19651763500794, -154.1291992673312 59.1953687415454, -154.13123519462772 59.194637607334464, -154.13388190011315 59.1944287089614, -154.13571423468 59.194324259294135, -154.1401932747323 59.194742056040305, -154.14304357294742 59.1953687415454, -154.14569027843288 59.19589097065352, -154.14955854029623 59.19620430427282, -154.15485195126715 59.19568207997167, -154.15912739858982 59.19495095249055, -154.16218128953454 59.19421980930642, -154.16503158774967 59.193175291803094, -154.16788188596476 59.19171291345761, -154.1703249987206 59.18993708387476, -154.1715465550985 59.187952223553296, -154.1717501478281 59.18638514683224, -154.1715465550985 59.18450455957173, -154.1697142205316 59.18210143582891, -154.1682890714241 59.18116103690143, -154.1662532582415 59.18006474990264, -154.16263228354254 59.17900275719184, -154.16055254769736 59.177817185983535, -154.15892380586016 59.17729467962497, -154.15546272945608 59.17645865278115, -154.15179806032236 59.175831619183825, -154.14792979845902 59.17551809805724, -154.14670824208113 59.17551809805724)"
RN_KameshakSpawn.136,43,Aerial,1984.01,1984,1984-04-25T00:00:00,1045,1.98404E+11,1984.006,0,1.308,,9.7,,0,,S of Contact Point,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 6,7; Bruin/Amakdedori,,NA,Kyle,0,"Sunny, clear and calm",,0,,0,,0,,0,"LINESTRING (-153.96836101090733 59.35344590113672, -153.97080412366313 59.35344590113672, -153.97365442187825 59.352718164778075, -153.97589394190442 59.35188644691308, -153.97833705466024 59.351054708600394, -153.98179813106427 59.349495144150104, -153.98444483654973 59.34876732280452, -153.9903490257096 59.34627181647321, -153.9919777675468 59.34523196784893, -153.99462447303225 59.34367213499923, -153.9972711785177 59.34232022170549)"
RN_KameshakSpawn.137,44,Aerial,1984.01,1984,1984-04-25T00:00:00,1100,1.98404E+11,1984.007,0,1.749,,10,,0,,Inside Rocky Cove,G,Generalized,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,,NA,Kyle,0,"Sunny, clear and calm",Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.70022938595767 59.464916124862306, -153.7010437568763 59.46305094082709, -153.70226531325423 59.46149654189514, -153.70430124055073 59.46004570484049, -153.70654076057687 59.45900935440055, -153.71040902244022 59.45786933209235, -153.71448087703322 59.45714384326443, -153.71977428800415 59.45631469404522, -153.72323536440817 59.45538187678219, -153.7273072190012 59.453930776371806, -153.729750331757 59.452894237816025, -153.7328042227018 59.45102838806171, -153.7330078154314 59.45082106504492, -153.734432964539 59.44926610176197, -153.7348401499983 59.44874776472349)"
RN_KameshakSpawn.138,45,Aerial,1984.02,1984,1984-05-01T00:00:00,1520,1.98405E+11,1984.008,0,2.353,,14.6,,0,,Btw Amakdedori and Contact Pt,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 6,7; Bruin/Amakdedori,,NA,Kyle,2.5,"Calm, overcast layer at 1100 ft",Little spawn,0,,0,,0,,0,"LINESTRING (-153.99414744758064 59.34459055235466, -153.99734004945245 59.343155527561095, -154.00283132467194 59.34126381099537, -154.00500229394476 59.34054623567213, -154.00730096729248 59.3396981724941, -154.00972734471506 59.33858913473759, -154.0118983139879 59.33741481985895, -154.0141969873356 59.33597949079295, -154.01662336475815 59.33395687835623, -154.01904974218073 59.33102061301465, -154.02109300737868 59.329715524456205, -154.0244133133254 59.32795357510842, -154.02824443557157 59.32658310667591, -154.0330971904167 59.32534311125549, -154.03743912896238 59.32442940136678, -154.03973780231007 59.32377673635374, -154.0413979552834 59.32325459528768, -154.04305810825676 59.32279771525175)"
RN_KameshakSpawn.139,46,Aerial,1984.03,1984,1984-05-03T00:00:00,1015,1.98405E+11,1984.009,0,0.528,,-1.2,,0,,Tignagvik Point,G,Generalized,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Beaver,1500,Schroeder,0,"Overcast, rain, breeze, south bad",,0,,0,,0,,0,"LINESTRING (-153.7543621394816 59.427695498610355, -153.73986881022248 59.429632367953836)"
RN_KameshakSpawn.140,47,Aerial,1984.03,1984,1984-05-03T00:00:00,1015,1.98405E+11,1984.01,0,0.825,,-1.2,,0,,Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Beaver,1500,Schroeder,0,"Overcast, rain, breeze, south bad",,0,,0,,0,,0,"LINESTRING (-153.7947533849579 59.42127882443756, -153.7733697844116 59.426121710369266)"
RN_KameshakSpawn.141,48,Aerial,1984.03,1984,1984-05-03T00:00:00,1015,1.98405E+11,1984.011,0,0.747,,-1.2,,0,,Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Beaver,1500,Schroeder,0,"Overcast, rain, breeze, south bad",,0,,0,,0,,0,"LINESTRING (-153.8322934836947 59.417767297387364, -153.81114747871004 59.41849385020956)"
RN_KameshakSpawn.142,49,Aerial,1984.04,1984,1984-05-06T00:00:00,1040,1.98405E+11,1984.012,0,1.328,,6.7,,0,,N of Oil Reef and Big Rk,G,Generalized,Kamishak,,24990,Oil/Dry Bay,Area 10,2; Oil Bay,Beaver,1750,Schroeder,0,Overcast calm,Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.33983878718288 59.621080344627224, -153.33249682614755 59.622441054687314, -153.3294525984012 59.623348163995594, -153.3253339373326 59.62398312588332, -153.32085713182323 59.62416454135291, -153.31817104851757 59.624527369341955, -153.31530589299166 59.62516230885784, -153.3102160432513 59.62646829032458, -153.30735482663653 59.62779672005637, -153.30671042641367 59.62888099840612)"
RN_KameshakSpawn.143,50,Aerial,1984.04,1984,1984-05-06T00:00:00,1040,1.98405E+11,1984.013,0,1.049,,6.7,,0,,Big Rock,G,Generalized,Kamishak,,24990,Oil/Dry Bay,Area 10,2; Oil Bay,Beaver,1750,Schroeder,0,"Overcast, calm",Spawn on Reef,0,,0,,0,,0,"LINESTRING (-153.3686694146631 59.6134593459612, -153.36598333135748 59.6128241844243, -153.3625809591704 59.612007530457646, -153.36025302030552 59.61146308341419, -153.3568506481184 59.61082788400804, -153.3534482759313 59.610374162769205, -153.34861332598118 59.60982968916745, -153.3453900260145 59.61010192707493, -153.3425248704885 59.61082788400804, -153.3409132205051 59.61146308341419)"
RN_KameshakSpawn.144,51,Aerial,1984.04,1984,1984-05-06T00:00:00,1040,1.98405E+11,1984.014,0,1.856,,4,,0,,Tignagvik Point,G,Generalized,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Beaver,1750,Schroeder,0,Overcast calm,"Large spawn, long warry shcools just coming in",0,,0,,0,,0,"LINESTRING (-153.7543035730507 59.427309099336576, -153.74796143191244 59.42758607830507, -153.74451855529452 59.427955380058386, -153.73926363835142 59.428509325107, -153.73527714963595 59.42897093903129, -153.73219668108308 59.42961718791155, -153.7289350084977 59.43063269684851, -153.72676056010746 59.43174048990718, -153.72386129558708 59.43312518005995, -153.72168684719685 59.43515595610726, -153.7211432350993 59.43709431006842, -153.72132443913182 59.438755667634254, -153.72331768348954 59.44124755049308, -153.72494851978226 59.44198585078392)"
RN_KameshakSpawn.145,52,Aerial,1984.04,1984,1984-05-06T00:00:00,1040,1.98405E+11,1984.015,0,1.595,,4,,0,,W end of Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Beaver,2000,Schroeder,0,"Part overcast, calm, sunny",Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.84490558931137 59.41789046102958, -153.84871087399426 59.419460416689084, -153.85161013851462 59.420476231426605, -153.85432819900242 59.42103029930224, -153.85813348368538 59.42195372554182, -153.8615763603033 59.422507769153896, -153.86520044095377 59.42287712650713, -153.86991174579927 59.42287712650713, -153.87208619418956 59.42278478754792, -153.87480425467737 59.42269244833598, -153.88024037565302 59.421676700323744, -153.88241482404325 59.420660921729485, -153.88422686436846 59.419645112552494, -153.88495168049857 59.41909102192916)"
RN_KameshakSpawn.172,79,Aerial,1985.14,1985,1985-05-21T00:00:00,1230,1.98505E+11,1985.026,0,1.345,,1.9,,0,,N of The Toadstools,G,Generalized,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin Bay,Beaver,NA,Schroeder,2.3,"Clear, sunny and calm",Heavy spawning on reef.,0,,0,,0,,0,"LINESTRING (-153.39835573506426 59.679128182424655, -153.40000075427668 59.67736034505609, -153.40020638167823 59.67569641263228, -153.39917824467045 59.67372038520466, -153.39773885285956 59.67216028097111, -153.39650508845025 59.66810366893904, -153.39650508845025 59.666335247990766, -153.39856136246578 59.66352638703231, -153.39958949947356 59.66269408658659, -153.4008232638829 59.66165368187693, -153.40246828309532 59.661133467375045)"
RN_KameshakSpawn.146,53,Aerial,1984.04,1984,1984-05-06T00:00:00,1040,1.98405E+11,1984.016,0,1.706,,4,,0,,S of Kirschner Falls,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Beaver,2000,Schroeder,0,"Part overcast, calm, sunny",Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.90542773617346 59.415396851898706, -153.90995783698648 59.41253359194703, -153.91231348940926 59.41133279773471, -153.91412552973446 59.41031670772452, -153.91593757005973 59.40920821100866, -153.91756840635242 59.408007298485465, -153.9191992426451 59.40680634323696, -153.92137369103537 59.405051024093694, -153.92264211926297 59.4032956136799, -153.92282332329555 59.40301843527105, -153.92372934345815 59.40181730253758, -153.92626619991344 59.40052372719109, -153.92771583217362 59.399876920933494, -153.92952787249882 59.39886048606767, -153.9311587087915 59.39775161313784, -153.9327895450842 59.396180647489665, -153.9331519531492 59.39553375804055)"
RN_KameshakSpawn.147,54,Aerial,1985.02,1985,1985-04-25T00:00:00,1605,1.98504E+11,1985.001,0,0.611,,6.5,,0,,Inside Bruin Bay,G,Generalized,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 310,2000,Schroeder,1.9,"Clear, sunny, excellent visibility",Light spawn,0,,0,,0,,0,"LINESTRING (-153.99226642655478 59.37213177097843, -153.99378706582522 59.371161682004995, -153.99483250532361 59.37014305862158, -153.9954977850044 59.3691244045454, -153.99597298477642 59.3684937937835, -153.9967333044116 59.3676691311929, -153.99768370395563 59.36684444848749, -153.99872914345406 59.366165282920484, -153.99977458295243 59.36495245333331, -153.99986962290683 59.364321764755616)"
RN_KameshakSpawn.148,55,Aerial,1985.03,1985,1985-04-28T00:00:00,1345,1.98504E+11,1985.002,0,2.838,,4.6,,0,,N side of Bruin Bay,G,Generalized,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,NA,Schroeder,0,Sunny and windy,Lots of spawn and small schools,0,,0,,0,,0,"LINESTRING (-153.9842782240675 59.38642224879087, -153.97986827374567 59.38892179170093, -153.9783212216368 59.38997535156795, -153.9776170573838 59.3908989481141, -153.9776170573838 59.391668592612426, -153.9781200318502 59.39243821957452, -153.97942776546296 59.39279737282232, -153.98113787864884 59.39300260153499, -153.98314977651458 59.393618280191134, -153.98405513055417 59.394746995246194, -153.98284799183472 59.39572176425657, -153.98043371439584 59.396645203683285, -153.97781824717035 59.39695301121446, -153.97198374335971 59.397209515347335, -153.96639342554008 59.39729391305541, -153.96293020296392 59.39715821467662, -153.9608177102049 59.3968504090158, -153.9593087868056 59.39613218489683, -153.95880581233914 59.395311338628645, -153.95870521744587 59.39433655777232, -153.95870521744587 59.39305390851833, -153.95800105319287 59.391668592612426, -153.95291857733446 59.38467245871566, -153.95120359665376 59.38192260550038, -153.95046860493343 59.38104760527278)"
RN_KameshakSpawn.149,56,Aerial,1985.03,1985,1985-04-28T00:00:00,1345,1.98504E+11,1985.003,0,3.193,,4.6,,0,,Inside Bruin Bay,G,Generalized,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,NA,Schroeder,0,Sunny and windy,"Heavy spawn from April 27, 1985",0,,0,,0,,0,"LINESTRING (-154.063700291594 59.3572686946071, -154.05589634684094 59.35786212607959, -154.0495867744874 59.35870986726506, -154.04161678835663 59.35964235802788, -154.03198638844864 59.36082912727036, -154.02468056782874 59.361761559603444, -154.01853703685296 59.36252443966315, -154.0153822506762 59.36286349194343, -154.00890663694494 59.36354158630589, -154.00492164387958 59.364304426210616, -153.9996083197924 59.36583005439381, -153.9961214508602 59.36744036502265, -153.99246854055028 59.36989805970273, -153.98914771299582 59.371423435507076, -153.98466459579726 59.3726097913271, -153.98134376824274 59.37328769024548)"
RN_KameshakSpawn.150,57,Aerial,1985.03,1985,1985-04-28T00:00:00,1345,1.98504E+11,1985.004,0,2.239,,4.6,,0,,Chenik Head,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,NA,Schroeder,0,Sunny and windy,Light spawn in morning,0,,0,,0,,0,"LINESTRING (-154.12646590905675 59.21778883395224, -154.1225916102432 59.21679568260497, -154.12023935739208 59.21558967412392, -154.11830220798532 59.21360321399558, -154.1174720010967 59.21182949085056, -154.11719526546716 59.209629945707455, -154.11788710454104 59.207359298329294, -154.11830220798532 59.20579814035206, -154.11899404705915 59.20388207584606, -154.1198242539478 59.20090131660776, -154.12065446083642 59.19926888543828, -154.12217650679887 59.19792029628523, -154.12494386309427 59.196429688212724, -154.12729611594537 59.195293943010384, -154.1292332653522 59.19479704256856, -154.13352266761 59.19444210924083, -154.13670512734979 59.194726056199066, -154.13933411583037 59.19508098656631)"
RN_KameshakSpawn.151,58,Aerial,1985.06,1985,1985-05-02T00:00:00,1945,1.98505E+11,1985.005,0,1.554,,-0.4,,0,,Upper Iniskin Bay,G,Generalized,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin Bay,,NA,Schroeder,0,Overcast,,0,,0,,0,,0,"LINESTRING (-153.3921136111109 59.71801665778886, -153.39044876505616 59.71707057850207, -153.38857581324453 59.71475782723373, -153.38815960173082 59.71370652362964, -153.387951495974 59.71276032204857, -153.38649475567607 59.7103421293708, -153.38628664991919 59.70865980496426, -153.38545422689182 59.706241314966775, -153.38482990962126 59.704769104767244, -153.38420559235072 59.70266583463172, -153.38150021751176 59.70108829501019, -153.37941915994324 59.700352084326866, -153.37754620813163 59.69951068079752, -153.37629757359056 59.69898479281707, -153.3752570448063 59.69824853572017)"
